artist_name,track_name,release_date,genre,lyrics
Donny Hathaway,Giving Up,1970,soul,"Giving up Is hard to do When you really Love someone Giving up So hard to do When you still depend upon Her warm and tender touch Her kiss and her caress Ooh, that used to mean so much And bring you happiness (whoa)  Giving up So hard to do I've tried (uh uh) But it just ain't no use Giving up So hard to do I said I've tried But it just ain't no use  But my light of hope Is burning dim But, but in my heart I pray, yeah That my love and faith In the girl Whoah Will bring her back one day Yeah Yeah I'm talking about Giving up's so hard yeah  Ooh, whether Whether she knows or not She really needs me too The little girl Is all I got Yes she is And giving up Giving up is so hard to do Whoah Giving up So hard to do Giving up So very hard to do I said I've tried it Hey But I just can't get loose Woooh Giving up So hard for me to do I don't want to lose you 'Cause you mean So much to me Ooooh Giving up..."
Donny Hathaway,Little Ghetto Boy,1970,soul,"Little ghetto boy Playing in the ghetto street What'cha gonna do when you grow up And have to face responsibility? Will you spend your days and nights in a pool room? Will you sell caps of madness to the neighborhood? Little ghetto boy  You already know how rough life can be 'Cause you've seen so much pain and misery  Little ghetto boy Your daddy was blown away He robbed that grocery store Don't you know that was a sad, sad old day? All of your young life You've seen such misery and pain The world is a cruel place And it ain't gonna change You're so young And you've got so far to go But I don't think you'll reach your goal, young man Hanging by the pool room door Look out, son   Little ghetto boy When, when, when you become a man You can make things change, hey, hey If you just take a stand You gotta believe in yourself and all you do You've gotta fight to make it better You'll see how other people will start believing, too My son, things will start to get better  Hey, everything (Everything has got to get better) I declare, I believe that today (Everything has got to get better) Just as soon as you make up your mind (Everything has got to get better) Go 'head on and do what's right (Everything has got to get better) I said everything has got to get better (Everything has got to get better) I'm depending on you, little brother (Everything has got to get better) I'm depending on you, hey (Everything has got to get better) Hey, hey, need your help, little brother (Everything has got to get better) We need you now"
Donny Hathaway,The Ghetto,1970,soul,"Woo hoo, mm Mmhmm Yes, this is the ghetto Sure enough now Mmhmm Mmhmm, mmm Oh oh oh Ah yeah Mm Don't you know that's all right yeah Yeah Ah, yeah (Hey!) (The ghetto, the ghetto The ghetto, the ghetto) Sure enough (The ghetto, the ghetto The ghetto, the ghetto) Oh yeah (The ghetto, the ghetto The ghetto, the ghetto) Yeah, yeah, yeah (The ghetto, the ghetto) You don't know what we're talkin' about, yeah (The ghetto, the ghetto) My lawd (The ghetto, the ghetto The ghetto, the ghetto The ghetto, the ghetto The ghetto, the ghetto) Ah (Shoot, I think y'all listen to the brother) Wait a minute! No you ain't doin' what you're suppose to You doin' what you wanna do (Well) But you know you wrong Got to be wrong (Hey, Hoss!) hear me 'bout The ghetto, the ghetto The ghetto, the ghetto (Yessiree, everything is everything) (Hey, Hoss!) The ghetto (You better get a job), the ghetto The ghetto (Party tonight, y'all) (Hey, Buzz), the ghetto (Where? Crap game? What's happening?) (Everything is everything, y'all) The ghetto (Pass the joint!), the ghetto The ghetto (Mmm), the ghetto (Go ahead, get down, woo!) The ghetto, the ghetto The ghetto, the ghetto The ghetto, the ghetto (Woo, look over there!) The ghetto (Yeah!), the ghetto (Get it!) The ghetto, the ghetto (Leave her alone, man) The ghetto, the ghetto (And then give me your money, you better not tell nobody I don't know what you're doing Hey, Buzz!) Oh (Hey!) The ghetto, talkin' 'bout the ghetto The ghetto, talkin' 'bout the ghetto (I'm talkin' 'bout the ghetto) The ghetto, talkin' 'bout the ghetto (Mm, yeah) The ghetto, talkin' 'bout the ghetto (Handle it, it's alright, now) The ghetto, talkin' 'bout the ghetto (Talkin' 'bout the ghetto, oh-oh) The ghetto, talkin' 'bout the ghetto The ghetto, talkin' 'bout the ghetto The ghetto, talkin' 'bout the ghetto I'm talkin' 'bout the ghetto I'm talkin' 'bout the ghetto, mmm Yeah Can y'all dig it out there? Can you dig it? Talkin' 'bout the ghetto Woohoo hoo-hoo Oooh-hoo-ooh, mmhmm"
Donny Hathaway,Make It On Your Own,1970,soul,"Yesterday, you were mine Now, you're gone I thought I had someone But she's gone They say that experience In love always holds its own No matter what it takes To make it in life You will find that you can make it All alone  Darling, don't look back Cause my, that is what makes it, yeah There is no reason For us to be together Without love  Goodbye Tra-la-la-la-la-la-la-la (Much obliged to you) Tra-la-la-la-la-la-la-la (Much obliged to you) Get up, and make it on your own Get up, and make it on your own"
Donny Hathaway,Sack Full of Dreams,1970,soul,"I don't know what's going on but this is what I'd like to see go on Beautiful song written by Gary McFarlane and sung by Grady Tate ""Sack Full of Dreams""  I've got a dream for the world Peace in the rivers and everywhere Bridges of steel and love, and cities that smile Gray empty faces walk by And hands try to hide all the loneliness Lighting a cigarette to blow time away Lost in the noise, lonely as a wind People on sidewalks with no place to go  Can they learn to understand the world World of love that I'm dreaming The world of love  And I, I've got a dream for the world Kites flying hope in the summer sky Corners where children play Run in the rain I said I've got a sack full of dreams Streets filled with laughter and toy balloons And people with hearts that care Who listen for love Wanting to sing, wanting to care Wanting to share all my dreams for the world  Can they learn, can they learn To understand the world, world of love that I'm dreaming The world of love   Mmm, wanting to sing Wanting to care Wanting to share all my dreams for the world Can they learn, can they learn Can they learn to understand The world of love that I'm dreaming The world of love Peace and happiness Love and kindness, mhm, mhm-hmm Thank you, thank you very much ""Ghetto Boy"""
Donny Hathaway,Jealous Guy,1970,soul,"I was dreaming of the past And my heart was beating fast I began to lose control I began to lose control  I didn't mean to hurt you And I'm sorry I made you cry I didn't want to hurt you I'm just a jealous guy  I was feeling insecure You might not love me anymore I was shivering inside I was shivering inside  I didn't mean to hurt you, no no And I'm sorry I made you cry I didn't want to hurt you I'm just a jealous guy   Hey, hey, hey, I didn't mean to hurt you, no no And I'm sorry I made you cry I didn't want to hurt you I'm just a jealous guy  I'm just a jealous guy I'm just a jealous guy, yes I am I'm just a jealous guy I don't want nobody looking at you I'm just a jealous kind of fella I'm just a jealous guy"
Donny Hathaway,What’s Going On,1970,soul,"Mother, mother There's too many of you crying Brother, brother, brother There's far too many of you dying You know we've got to find a way To bring some lovin' here today Father, father We don't need to escalate War is not the answer 'Cause only love can conquer hate You know we've got to find a way To bring some lovin' here today  Picket lines, picket signs Don't you punish me with brutality Talk to me, so you can see What's going on, hey yeah What's going on I wanna know what's going on  Yeah, yeah, yeah Mother, mother, mother Everybody says that we're wrong, mmm Oh, but who are they to judge us Simply because your hair is long You know we've got to find a way To bring some loving here today  Picket lines and picket signs Don't you punish me with brutality, yeah Talk to me So you can see, yeah What's going on, yeah What's going on I wanna know what's going on   What's going on Please tell me What's going on Thank you very much"
Tina Turner,What’s Love Got To Do With It,1970,soul,"You must understand, oh, the touch of your hand Makes my pulse react That it's only the thrill of boy meetin' girl Opposites attract  It's physical Only logical You must try to ignore that it means more than that Oh  What's love got to do, got to do with it? What's love but a second-hand emotion? What's love got to do, got to do with it? Who needs a heart when a heart can be broken?  It may seem to you that I'm acting confused When you're close to me If I tend to look dazed, I've read it someplace I've got cause to be  There's a name for it There's a phrase that fits But whatever the reason, you do it for me Oh  What's love got to do, got to do with it? What's love but a second-hand emotion? What's love got to do, got to do with it? Who needs a heart when a heart can be broken? Ooh   I've been takin' on a new direction But I have to say I've been thinking about my own protection It scares me to feel this way Oh  What's love got to do, got to do with it? What's love but a second-hand emotion? What's love got to do, got to do with it? Who needs a heart when a heart can be broken? (What's love?) Got to do, got to do with it What's love but a sweet old-fashioned notion? What's love got to do, got to do with it? Who needs a heart when a heart can be broken?  (What's love got to do?) Ooh, got to do with it (What's love but a second-hand emotion?) What's love got to do, got to do with it? Who needs a heart when a heart can be broken? (What's love?) Ooh, ooh (Got to do with it) Got to do with it (What's love?) But a second-hand emotion"
Tina Turner,The Best,1970,soul,"I call you when I need you, my heart's on fire You come to me, come to me, wild and wired Ooh, you come to me, give me everything I need  Give me a lifetime of promises and a world of dreams Speak the language of love like you know what it means Mm, and it can't be wrong Take my heart and make it strong, baby  You're simply the best Better than all the rest Better than anyone Anyone I ever met I'm stuck on your heart I hang on every word you say Tear us apart? No, no Baby, I would rather be dead  In your heart I see the start of every night and every day In your eyes, I get lost, I get washed away Just as long as I'm here in your arms I could be in no better place  You're simply the best Better than all the rest Better than anyone Anyone I ever met Ooh, I'm stuck on your heart I hang on every word you say Oh, tear us apart? No, no Baby, I would rather be dead  Each time you leave me, I start losing control You're walking away with my heart and my soul I can feel you even when I'm alone Oh, baby, don't let go  Oh, you're the best Better than all the rest Better than anyone Anyone I ever met Ooh, I'm stuck on your heart I hang on every word you say Oh, tear us apart? No, no Baby, I would rather be dead  You're the best  Oh, you're simply the best Better than all the rest Better than anyone Anyone I ever met I'm stuck on your heart, baby I hang on every word you say Oh, tear us apart? No, no Baby, I would rather be dead  Oh, you're the best Better than all the rest Better than anyone Anyone I ever met Oh, you're the best"
Tina Turner,Private Dancer,1970,soul,"Well, the men come in these places And the men are all the same You don't look at their faces And you don't ask their names You don't think of them as human You don't think of them at all You keep your mind on the money Keeping your eyes on the wall  I'm your private dancer A dancer for money I'll do what you want me to do I'm your private dancer A dancer for money And any old music will do  I wanna make a million dollars I wanna live out by the sea Have a husband and some children Yeah, I guess I want a family All the men come in these places And the men are all the same You don't look at their faces And you don't ask their names  I'm your private dancer A dancer for money I'll do what you want me to do I'm your private dancer A dancer for money And any old music will do I'm your private dancer A dancer for money I'll do what you want me to do Just a private dancer A dancer for money And any old music will do  Deutsche Marks or dollars American Express will do nicely, thank you Let me loosen up your collar Tell me, do you wanna see me do the shimmy again?   I'm your private dancer A dancer for money Do what you want me to do Just a private dancer A dancer for money And any old music will do  All the men come in these places And the men are all the same You don't look at their faces And you don't ask their names You don't think of them as human You don't think of them at all You keep your mind on the money Keeping your eyes on the wall  I'm your private dancer A dancer for money I'll do what you want me to do I'm your private dancer A dancer for money And any old music will do I'm your private dancer A dancer for money I'll do what you want me to do I'm your private dancer A dancer for money And any old music will do I'm your private dancer, a dancer for money I'm your private dancer, a dancer for money I'm your private dancer, a dancer for money Just a private dancer, a dancer for money"
Tina Turner,River Deep - Mountain High,1970,soul,"When I was a little girl I had a rag doll Only doll I've ever owned Now I love you just the way I loved that rag doll But only now my love has grown And it gets stronger, in every way And it gets deeper, let me say And it gets higher, day by day  And do I love you my oh my Yeah, river deep, mountain high If I lost you would I cry Oh how I love you baby, baby, baby, baby  When you were a young boy Did you have a puppy That always followed you around Well I'm gonna be as faithful as that puppy No I'll never let you down 'Cause it grows stronger, like a river flows And it gets bigger baby, and heaven knows And it gets sweeter baby, as it grows  And do I love you my oh my Yeah, river deep, mountain high If I lost you would I cry Oh how I love you baby, baby, baby, baby If I lost you would I cry Oh how I love you baby, baby, baby, baby  I love you baby like a flower loves the spring And I love you baby just like Tina loves to sing And I love you baby like a school boy loves his pet And I love you baby, river deep, mountain high Oh yeah you've gotta believe me River deep, mountain high Do I love you my oh my, oh baby River deep, mountain high If I lost you would I cry Oh how I love you baby, baby, baby, baby"
Tina Turner,We Don’t Need Another Hero (Thunderdome),1970,soul,"Out of the ruins Out from the wreckage Can't make the same mistake this time We are the children, the last generation We are the ones they left behind And I wonder when we are ever gonna change Living under the fear 'til nothing else remains  We don't need another hero We don't need to know the way home All we want is life beyond The Thunderdome  Looking for something we can rely on There's got to be something better out there Love and compassion Their day is coming All else are castles built in the air And I wonder when we are ever gonna change Living under the fear 'til nothing else remains  All the children say We don't need another hero We don't need to know the way home All we want is life beyond The Thunderdome  So what do we do with our lives? We leave only a mark Will our story shine like a light Or end in the dark? Give it all or nothing  We don't need another hero We don't need to know the way home All we want is life beyond The Thunderdome"
Tina Turner,GoldenEye,1970,soul,"See reflections on the water More than darkness in the depths See him surface in every shadow On the wind I feel his breath Golden eye I found his weakness Golden eye he'll do what I please Golden eye no time for sweetness But a bitter kiss will bring him to his knees  You'll never know How I watched you from the shadows as a child You'll never know How it feels to be the one who's left behind You'll never know the days, the nights The tears, the tears I've cried But now my time has come And time, time is not on your side  See him move through smoke and mirrors Feel his presence in the crowd Other girls, they gather around him If I had him I wouldn't let him out Golden eye not lace or leather Golden chain take him to the spot Golden eye I'll show him forever It'll take forever to see What I've got  You'll never know How I watched you from the shadows as a child You'll never know How it feels to get so close And be denied It's a gold and honey trap I've got for you tonight Revenge, it's a kiss, this time I won't miss Now I've got you in my sight With a Golden eye  Golden, golden eye With a golden eye Golden eye, golden eye Golden eye, golden eye"
Tina Turner,A Fool In Love,1970,soul,"Oh, there's something on my mind Won't somebody please, please tell me what's wrong?  You're just a fool, you know you're in love You've got to face it to live in this world You take the good along with the bad Sometimes you're happy and sometimes you're sad (One more time) You know you love him, you can't understand (Tell me 'bout it) Why he treats you like he do, when he's such a good man?  And listen, he's got me smiling when I should be ashamed Got me laughin' when my heart is in pain Oh no, I must be a fool 'Cause I'll do anything he wants me to, now how come?  You're just a fool, you know you're in love (Tell me one more time) You've got to face it to live in this world (Hey) You take the good along with the bad Sometimes you're happy and sometimes you're sad (One more time) You know you love him, you can't understand Why he treats you like he do, when he's such a good man?  And listen, without the man, I don't wanna live You think I'm lyin' but I'm telling you like it is He's got my nose open and that's no lie And I, I'm gonna keep him satisfied  You're just a fool, you know you're in love (Tell me one more time) You've got to face it to live in this world (Oh how come?) You take the good along with the bad (Tell me how come) Sometimes you're happy and sometimes you're sad (One more time) You know you love him, you can't understand (Tell me 'bout it) Why he treats you like he do, when he's such a good man?  And listen, ways of action speaks louder than words The truest sound that I ever heard I trust the man and all that he do And I, and I'll do anything he wants me to, now how come?  'Cause just a fool, you know you're in love (Tell me one more time) You've got to face it to live in this world (Hey) You take the good along with the bad Sometimes you're happy and sometimes you're sad (Tell me one more time) You know you love him, you can't understand (Tell me 'bout it) Why he treats you like he do, when he's such a good man? (Tell me) Du du du du (Tell me one more time) Du du du du (Hey) Du du du du (Tell me one more time) Du du du du Du du du du Du du du"
Tina Turner,Steamy Windows,1970,soul,"I was thinking 'bout parkin' the other night We was out on the back road Me and my baby was just gettin' right All systems on overload Radio blastin' in the front seat Turning out the music fine And we were snuggled up in the back seat Making up for lost time  Steamy windows Zero visibility Steamy windows Comin' from the body heat  You can wine and dine with a man all night With good intent But there's somethin' about a confrontation on the back road Breaks down the defense  Steamy windows Zero visibility Steamy windows Comin' from the body heat Steamy windows It ain't nobody can see Steamy windows Comin' from the body heat  There's a sound outside the front door And I know it's just the wind But it makes him snuggle up just a little bit closer And starts things happenin' again Yeah, yeah, yeah  Steamy windows It ain't nobody can see Steamy windows Comin' from the body heat Steamy windows Zero visibility Steamy windows Comin' from the body heat, yeah  Steamy windows Steamy windows Steamy windows Yeah, zero visibility Yeah Steamy windows"
Tina Turner,I Don’t Wanna Fight,1970,soul,"There's a pale moon in the sky The kind you make your wishes on Oh, like the light in your eyes The one I built my dreams upon It's not there any longer Something happened somewhere and we both know why But me, I'm getting stronger We must stop pretending, I can't live this life  I don't care who's wrong or right I don't really wanna fight no more Too much talking, babe Let's sleep on it tonight I don't really wanna fight no more This is time for letting go  I hear a whisper in the air It simply doesn't bother me Can't you see that I don't care Or are you looking right through me? It seems to me that lately (Seems to me that lately) You look at me the wrong way and I start to cry Could it be that maybe (Could it be that maybe) This crazy situation is the reason why?  I don't care who's wrong or right I don't really wanna fight no more Too much talking, babe Let's sleep on it tonight I don't really wanna fight no more Time for letting go Oh, baby, don't you know That I don't wanna hurt no more? It's time, I'm walking, babe Don't care now who's to blame I don't really wanna fight no more This is time for letting go  Hanging on to the past It only stands in our way We had to grow for our love to last But we just grew apart Oh, don't wanna hurt no more  Oh, baby, don't you know? No, I don't wanna hurt no more Too much talking, babe Don't care now who's to blame I don't really wanna fight no more I don't care who's wrong or right I don't really wanna fight no more It's time, I'm walking, babe So let's sleep on it tonight I don't really wanna fight no more This is time for letting go No, I don't wanna hurt no more Too much, hey, baby Don't care now who's to blame I don't really wanna fight no more 'Cause this is time for letting go  Let it go, let it go, let it go Let it go, let it go, let it go Hmm, so let it go"
Tina Turner,Better Be Good to Me,1970,soul,"A prisoner of your love Entangled in your web Hot whispers in the night I'm captured by your spell (captured) Oh, yes, I'm touched by this show of emotion Should I be fractured by your lack of devotion? Should I? Should I?  Oh, you better be good to me! That's how it's got to be now Cause I don't have no use for what you loosely call the truth And you better be good to me Yeah, you better be good, good C'mon, c'mon, be good to me  I think it's all so right That we don't need to fight We stand face to face And you present your case Yes, I know you keep telling me that you love me And I really do want to believe But did you think I'd just accept you in blind faith? Oh, sure, babe, anything to please you!  But you better be good to me That's how it's got to be now Cause I don't have the time for your overloaded lines And you better be good to me Yeah, you better be good Be good to me  And I really don't see why it's so hard to be Good to me, and, you know I don't understand, what's your plan That you can't be good to me What I can't feel I surely cannot see Why can't you be good to me And if it's not real, I do not wish to see Why don't you be good to me  Why can't you be good to me? Why can't you be good to me? Why can't you be good to me? Why can't you be good to me? Why can't you be good to me? Be good, good to me Be good to me 'Cause I don't have no use for what you loosely call the truth And I don't have the time for your overloaded lies So you better be good to me Yeah, you better be good Better be good to me Better be good 'Cause I don't have the time for your overloaded lies And I don't have no use for what you loosely call the truth And you better be good to me (Why can't you be) be good to me (Why can't you be) be good (Why can't you be) be good to me (Why can't you be) 'Cause I don't have no use for what you loosely call the truth And I don't have the time for your overloaded lies You better be good to me (Why can't you be) good to me (Why can't you be) good to me Be good Be good to me Why can't you be (Why can't you be) good to me (Be good to me) Why can't you be (Why can't you be) good to me (Be good to me) C'mon c'mon c'mon c'mon c'mon c'mon c'mon c'mon c'mon Be good to me"
Tina Turner,Let’s Stay Together,1970,soul,"Let me say Since, since we've been together Uh, loving you forever is all I need Let me be the one you come running to I'll never be untrue  Oh, baby, let's, let's stay together Loving you whether Whether times are good or bad, happy or sad  I, I'm so in love with you Whatever you want to do It's alright with me 'Cause you make me feel so brand new I want to spend my whole life with you Let me say Since, baby, since we've been together Ooh, loving you forever is all I need Let me be the one you come running to I'll never be untrue  Oh, baby, let's, let's stay together Loving you whether Whether times are good or bad, happy or sad (Good or bad, happy or sad)  Why, oh, tell me, why do people break up And turn around and make up? I just came to see You'd never do that to me, would you, baby? Being around you is all I see  So, baby, let's, we oughta stay together Loving you whether Whether times are good or bad, happy or sad Let's (Let's stay together) stay together Loving you whether Whether times are good or bad, happy or sad (Let's stay together) stay together Loving you whether Whether (Times are good or bad, happy or sad) Oh, baby, let's Let's Loving you whether Whether (Times are good or bad, happy or sad)"
Tina Turner,Tonight,1970,soul,"We're gonna do this one together tonight Everything's gonna be alright tonight C'mon Oh, wonderful  Everything's gonna be alright tonight No one moves No one grooves No one talks No one talks tonight, tonight  Everyone will be alright tonight Everyone will be alright tonight No one moves No one talks No one thinks No one talks tonight, tonight  I will love you 'til I reach the end I will love you 'til I reach the end I will love you 'til I die I will see you in the sky tonight Tonight  Everyone will be alright tonight Everyone will be alright tonight No one moves No one talks No one thinks No one talks tonight, tonight Tonight, tonight Tonight, tonight Tonight, tonight Tonight"
Tina Turner,I Don’t Wanna Lose You,1970,soul,"Oh Oh-oh  Women of a certain age They learn to rely and judge all his responses Having played the mating game She doesn't waste time 'cause all that she wants is Real and honest emotion Ones he can't help but show Though I hardly know your name I know about love and I know  I don't wanna lose you I don't even wanna say goodbye, oh no I just wanna hold on to this True love, true love  Women who have made mistakes Are a little afraid, they don't like taking chances She will play the waiting game She's never impressed by those manly advances I know I've only just met you Maybe I should know better But when you look at me that way There's something inside that's so right  I don't wanna lose you I don't even wanna say goodbye, oh no I just wanna hold on to this True love, true love I don't wanna lose you And I always wanna feel this way, oh yeah 'Cause every time I'm with you, I feel True love, true love, true love  Tell me you're real and you're not pretending Let's make a deal 'cause my heart's depending on you Oh, baby  I don't wanna lose you I don't even wanna say goodbye, oh no I just wanna hold on to this True love, true love Oh, I don't wanna lose you And I always wanna feel this way, oh yeah 'Cause every time I'm with you, I feel True love, true love, true love Oh, I don't wanna lose you I don't even wanna say goodbye, oh no I just wanna hold on to this True love, true love I don't wanna lose you And I always wanna feel this way 'Cause every time I'm with you, I feel True love, true love, true love"
Tina Turner,Cose Della Vita (Can’t Stop Thinking of You),1970,soul,"Sono umane situazioni Quei momenti fra di noi I distacchi e i ritorni Da capirci niente poi Già, come vedi, so pensando a te Oh, yeah, sì, da un po' They're just human contradictions Feeling happy, feeling sad These emotional transitions All the memories we've had Yes, you know it's true That I just can't stop thinking of you No, I just can't pretend all the time that we spent could die Wanna feel it again All the love we felt then Confinanti di cuore solo che ognuno sta Dietro gli steccati degli orgogli suoi Sto pensando a te, oh yeah Sto pensando a noi Sono cose della vita Vanno prese un po' così Some for worse and some for better But through it all we've come so far Già, come vedi Io sto ancora in piedi perché Sono umani tutti i sogni miei, oh, yeah Con le mani io li prenderei, sì perché What is life without a dream to hold? Take my hand and never let me down It's part of life together But what future does it hold? Sono cose della vita Ma la vita poi dov'è, dov'è, dov'è, yeah Yes, you know it's true I just can't stop thinking of you Questa notte che passa piano accanto a me Cerco di affrontarla, afferrarla If our hearts miss a beat or get lost like a ship at sea I want to remember, I can never forget Can't stop thinking of you Oh, just can't stop thinking about you Sto pensando a noi Just can't stop, when I think of you Can't stop"
Tina Turner,Nutbush City Limits,1970,soul,"A church house, gin house School house, outhouse On highway number nineteen The people keep the city clean  They call it Nutbush Oh, Nutbush They call it Nutbush city limits Nutbush city  Twenty-five was the speed limit Motorcycle not allowed in it You go to store on Fridays You go to church on Sundays  They call it Nutbush Oh, Nutbush Said they call it Nutbush city limits Nutbush city  You go to field on the weekdays And have a picnic on Labor Day You go to town on Saturdays And go to church on Sundays  They call it Nutbush Oh, Nutbush They call it Nutbush city limits Nutbush city  No whiskey for sale You get drunk, no bail Salt pork and molasses Is all you get in jail  They call it Nutbush Oh, Nutbush I said they call it Nutbush city limits Nutbush city  A little old town in Tennessee Quiet little old community One-horse town You got to watch what they're putting down  Oh, Nutbush They call it Nutbush They call it Nutbush Oh, Nutbush Oh Oh They call it Nutbush, yeah They call it Nutbush Nutbush city limits"
Ray Charles,Hit The Road Jack,1970,soul,"Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more What'd you say? Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more Old woman, old woman, don't treat me so mean You're the meanest old woman that I've ever seen I guess if you say so I'll have to pack my things and go (That's right) Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more What'd you say? Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more  Now, baby, listen, baby, don't you treat me this way 'Cause I'll be back on my feet some day Don't care if you do, cause it's understood You ain't got no money, you just ain't no good Well, I guess if you say so I'll have to pack my things and go (That's right) Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more What'd you say? Hit the road, Jack, and don't ya come back No more, no more, no more, no more Hit the road, Jack, and don't ya come back no more  Well (Don't ya come back no more) Uh, what'd you say? (Don't ya come back no more) I didn't understand you (Don't ya come back no more) You can't mean that (Don't ya come back no more) Oh, now, baby, please (Don't ya come back no more) What you're trying to do to me? (Don't ya come back no more)"
Ray Charles,Georgia On My Mind,1970,soul,"Georgia Georgia The whole day through (The whole day through) Just an old, sweet song Keeps Georgia on my mind (Georgia on my mind)  I said a-Georgia Georgia A song of you (A song of you) Comes as sweet and clear As moonlight through the pines  Other arms a-reach out to me Other eyes smile tenderly Still, in the peaceful dreams, I see The road leads back to you  I said, Georgia, oh, Georgia No peace I find (No peace I find) Just an old, sweet song Keeps Georgia on my mind (Georgia on my mind, oh)  Other arms a-reach out to me Other eyes smile tenderly Still, in peaceful dreams, I see The road leads back to you  Oh, oh Georgia Georgia No peace, no peace I find Just an old, sweet song Keeps Georgia on my mind (Georgia on my mind)  I said, just an old, sweet song Keeps Georgia on my mind"
Ray Charles,I’ve Got a Woman,1970,soul,"Well  I got a woman, way over town That's good to me, oh yeah Say I got a woman, way over town Good to me, oh yeah She give me money when I'm in need Yeah, she's a kind of friend indeed I got a woman, way over town That's good to me, oh yeah  She saves her lovin', early in the mornin' Just for me, oh yeah She saves her lovin', early in the mornin' Just for me, oh yeah She saves her lovin', just for me Aah, she love me, so tenderly I got a woman, way over town That's good to me, oh yeah   She's there to love me Both day and night Never grumbles or fusses Always treats me right Never runnin' in the streets And leavin' me alone She knows a woman's place Is right there, now, in her home  I got a woman, way over town That's good to me, oh yeah Say I got a woman, way over town That's good to me, oh yeah Oh she's my baby, oh don't you understand Yeah, and I'm her lover man I got a woman, way over town That's good to me, oh yeah  Oh, don't you know she's all right Oh, don't you know she's all right She's all right, she's all right Whoa yeah, oh yeah, oh yeah"
Ray Charles,You Don’t Know Me,1970,soul,"You don't love me You don't know me  You give your hand to me and then you say, ""Hello"" And I can hardly speak, my heart is beating so And anyone can tell, you think you know me well Well, you don't know me (No, you don't know me) No, you don't know the one who dreams of you at night And longs to kiss your lips and longs to hold you tight Oh, I'm just a friend, that's all I've ever been 'Cause you don't know me (No, you don't know me)  Oh, I never knew the art of making love Though my heart aches with love for you Afraid and shy, I let my chance go by A chance that you might love me too (Love me too)  You give your hand to me and then you say, ""Goodbye"" I watch you walk away beside the lucky guy Oh, to never, never know the one who loved you so Well, you don't know me  Oh, I never knew the art of making love Though my heart aches with love for you Afraid and shy, I let my chance go by A chance that you might love me too (Love me too)  Oh, you give your hand to me and then you say, ""Goodbye"" I watch you walk away beside the lucky guy Oh, you never, never know the one who loved you so Well, you don't know me  You don't love me You don't know me"
Ray Charles,I Can’t Stop Loving You,1970,soul,"I can't stop loving you, I've made up my mind To live in memories of the lonesome times I can't stop wanting you, it's useless to say So I'll just live my life in dreams of yesterdays, dreams of yesterday  Those happy hours that we once knew Though long ago, they still make me blue They say that time heals a broken heart But time has stood still since we've been apart, yeah  I can't stop loving you, I've made up my mind To live in memories of the lonesome times I can't stop wanting you, it's useless to say So I'll just live my life in dreams of yesterdays  Those happy hours (Those happy hours) That we once knew (That we once knew) Though long ago (Though long ago) Still make me blue (Still make me blue) They say that time (They say that time) Heals a broken heart (Heals a broken heart) But time has stood still (Time has stood still) Since we've been apart (Since we've been apart)  I can't stop loving you, I said I've made up my mind To live in memories of the lonesome times, sing the song to me I can't stop wanting you, it's useless to say So I'll just live my life of dreams of yesterdays, of yesterdays"
